SEQ,TABLE_NAME,TABLE_COMMENTS,COLUMN_NAME,POSITION,COLUMN_COMMENTS,DATA_TYPE,COLUMN_ID,IDX,COL_TOT,PK_COL
2529,NON_MEMBER,,USER_YN,,"사용유무 (Y:사용, N:미사용)",CHAR(1),11,11,24,
2530,NON_MEMBER,,STATE,,"학습자상태코드(D:대기, I:등록, K:결재, C:취소)",CHAR(1),12,12,24,
2531,NON_MEMBER,,STATE_DATE,,처리일자,VARCHAR(14),13,13,24,
2532,NON_MEMBER,,STATE_USERID,,처리자,VARCHAR(20),14,14,24,
2533,NON_MEMBER,,INUSERID,,등록자,VARCHAR(20),15,15,24,
2534,NON_MEMBER,,INDATE,,등록일,VARCHAR(14),16,16,24,
2535,NON_MEMBER,,LUSERID,,수정자,VARCHAR(20),17,17,24,
2536,NON_MEMBER,,LDATE,,수정일,VARCHAR(14),18,18,24,
2537,NON_MEMBER,,ORDR_IDXX,,주문번호,VARCHAR(40),19,19,24,
2538,NON_MEMBER,,CANCEL_TXT,,취소사유,VARCHAR(200),20,20,24,
2539,NON_MEMBER,,USER_IP,,사용자 아이피 정보,VARCHAR(40),21,21,24,
2540,NON_MEMBER,,USER_AGENT,,사용자 브라우저 정보,VARCHAR(400),22,22,24,
2541,NON_MEMBER,,PAYMENT_YN,,결재정보,CHAR(1),23,23,24,
2542,NON_MEMBER,,WITH_CNT,,동반인원,NUMBER,24,24,24,
2543,NON_MEMBER_CONNECT,,SEQ,1,일련번호,NUMBER,1,1,7,SEQ
2544,NON_MEMBER_CONNECT,,SUBJ,,과정코드,VARCHAR(20),2,2,7,
2545,NON_MEMBER_CONNECT,,SUBJSEQ,,과정차수,VARCHAR(4),3,3,7,
2546,NON_MEMBER_CONNECT,,USER_REFERER,,사용자 이전페이지 정보,VARCHAR(400),4,4,7,
2547,NON_MEMBER_CONNECT,,USER_IP,,사용자 아이피 정보,VARCHAR(40),5,5,7,
2548,NON_MEMBER_CONNECT,,USER_AGENT,,사용자 브라우저 정보,VARCHAR(400),6,6,7,
2549,NON_MEMBER_CONNECT,,INDATE,,등록일,VARCHAR(14),7,7,7,
2550,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,PROCESS_ORDER,,,NUMBER,1,1,95,
2551,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,DUPLICATE,,,NUMBER,2,2,95,
2552,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,DUMP_FILEID,,,NUMBER,3,3,95,
2553,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,DUMP_POSITION,,,NUMBER,4,4,95,
2554,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,DUMP_LENGTH,,,NUMBER,5,5,95,
2555,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,DUMP_ORIG_LENGTH,,,NUMBER,6,6,95,
2556,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,DUMP_ALLOCATION,,,NUMBER,7,7,95,
2557,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,COMPLETED_ROWS,,,NUMBER,8,8,95,
2558,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,ERROR_COUNT,,,NUMBER,9,9,95,
2559,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,ELAPSED_TIME,,,NUMBER,10,10,95,
2560,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,OBJECT_TYPE_PATH,,,VARCHAR(200),11,11,95,
2561,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,OBJECT_PATH_SEQNO,,,NUMBER,12,12,95,
2562,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,OBJECT_TYPE,,,VARCHAR(30),13,13,95,
2563,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,IN_PROGRESS,,,CHAR(1),14,14,95,
2564,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,OBJECT_NAME,,,VARCHAR(500),15,15,95,
2565,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,OBJECT_LONG_NAME,,,VARCHAR(4000),16,16,95,
2566,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,OBJECT_SCHEMA,,,VARCHAR(30),17,17,95,
2567,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,ORIGINAL_OBJECT_SCHEMA,,,VARCHAR(30),18,18,95,
2568,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,ORIGINAL_OBJECT_NAME,,,VARCHAR(4000),19,19,95,
2569,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,PARTITION_NAME,,,VARCHAR(30),20,20,95,
2570,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,SUBPARTITION_NAME,,,VARCHAR(30),21,21,95,
2571,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,DATAOBJ_NUM,,,NUMBER,22,22,95,
2572,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,FLAGS,,,NUMBER,23,23,95,
2573,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,PROPERTY,,,NUMBER,24,24,95,
2574,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,TRIGFLAG,,,NUMBER,25,25,95,
2575,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,CREATION_LEVEL,,,NUMBER,26,26,95,
2576,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,COMPLETION_TIME,,,DATE,27,27,95,
2577,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,OBJECT_TABLESPACE,,,VARCHAR(30),28,28,95,
2578,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,SIZE_ESTIMATE,,,NUMBER,29,29,95,
2579,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,OBJECT_ROW,,,NUMBER,30,30,95,
2580,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,PROCESSING_STATE,,,CHAR(1),31,31,95,
2581,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,PROCESSING_STATUS,,,CHAR(1),32,32,95,
2582,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,BASE_PROCESS_ORDER,,,NUMBER,33,33,95,
2583,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,BASE_OBJECT_TYPE,,,VARCHAR(30),34,34,95,
2584,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,BASE_OBJECT_NAME,,,VARCHAR(30),35,35,95,
2585,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,BASE_OBJECT_SCHEMA,,,VARCHAR(30),36,36,95,
2586,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,ANCESTOR_PROCESS_ORDER,,,NUMBER,37,37,95,
2587,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,DOMAIN_PROCESS_ORDER,,,NUMBER,38,38,95,
2588,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,PARALLELIZATION,,,NUMBER,39,39,95,
2589,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,UNLOAD_METHOD,,,NUMBER,40,40,95,
2590,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,LOAD_METHOD,,,NUMBER,41,41,95,
2591,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,GRANULES,,,NUMBER,42,42,95,
2592,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,SCN,,,NUMBER,43,43,95,
2593,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,GRANTOR,,,VARCHAR(30),44,44,95,
2594,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,XML_CLOB,,,CLOB,45,45,95,
2595,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,PARENT_PROCESS_ORDER,,,NUMBER,46,46,95,
2596,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,NAME,,,VARCHAR(30),47,47,95,
2597,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,VALUE_T,,,VARCHAR(4000),48,48,95,
2598,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,VALUE_N,,,NUMBER,49,49,95,
2599,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,IS_DEFAULT,,,NUMBER,50,50,95,
2600,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,FILE_TYPE,,,NUMBER,51,51,95,
2601,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,USER_DIRECTORY,,,VARCHAR(4000),52,52,95,
2602,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,USER_FILE_NAME,,,VARCHAR(4000),53,53,95,
2603,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,FILE_NAME,,,VARCHAR(4000),54,54,95,
2604,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,EXTEND_SIZE,,,NUMBER,55,55,95,
2605,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,FILE_MAX_SIZE,,,NUMBER,56,56,95,
2606,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,PROCESS_NAME,,,VARCHAR(30),57,57,95,
2607,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,LAST_UPDATE,,,DATE,58,58,95,
2608,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,WORK_ITEM,,,VARCHAR(30),59,59,95,
2609,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,OBJECT_NUMBER,,,NUMBER,60,60,95,
2610,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,COMPLETED_BYTES,,,NUMBER,61,61,95,
2611,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,TOTAL_BYTES,,,NUMBER,62,62,95,
2612,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,METADATA_IO,,,NUMBER,63,63,95,
2613,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,DATA_IO,,,NUMBER,64,64,95,
2614,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,CUMULATIVE_TIME,,,NUMBER,65,65,95,
2615,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,PACKET_NUMBER,,,NUMBER,66,66,95,
2616,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,INSTANCE_ID,,,NUMBER,67,67,95,
2617,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,OLD_VALUE,,,VARCHAR(4000),68,68,95,
2618,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,SEED,,,NUMBER,69,69,95,
2619,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,LAST_FILE,,,NUMBER,70,70,95,
2620,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,USER_NAME,,,VARCHAR(30),71,71,95,
2621,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,OPERATION,,,VARCHAR(30),72,72,95,
2622,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,JOB_MODE,,,VARCHAR(30),73,73,95,
2623,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,QUEUE_TABNUM,,,NUMBER,74,74,95,
2624,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,CONTROL_QUEUE,,,VARCHAR(30),75,75,95,
2625,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,STATUS_QUEUE,,,VARCHAR(30),76,76,95,
2626,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,REMOTE_LINK,,,VARCHAR(4000),77,77,95,
2627,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,VERSION,,,NUMBER,78,78,95,
2628,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,JOB_VERSION,,,VARCHAR(30),79,79,95,
2629,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,DB_VERSION,,,VARCHAR(30),80,80,95,
2630,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,TIMEZONE,,,VARCHAR(64),81,81,95,
2631,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,STATE,,,VARCHAR(30),82,82,95,
2632,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,PHASE,,,NUMBER,83,83,95,
2633,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,GUID,,,BYTEA,84,84,95,
2634,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,START_TIME,,,DATE,85,85,95,
2635,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,BLOCK_SIZE,,,NUMBER,86,86,95,
2636,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,METADATA_BUFFER_SIZE,,,NUMBER,87,87,95,
2637,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,DATA_BUFFER_SIZE,,,NUMBER,88,88,95,
2638,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,DEGREE,,,NUMBER,89,89,95,
2639,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,PLATFORM,,,VARCHAR(101),90,90,95,
2640,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,ABORT_STEP,,,NUMBER,91,91,95,
2641,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,INSTANCE,,,VARCHAR(60),92,92,95,
2642,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,CLUSTER_OK,,,NUMBER,93,93,95,
2643,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,SERVICE_NAME,,,VARCHAR(100),94,94,95,
2644,SYS_EXPORT_SCHEMA_01,Data Pump Master Table EXPORT                         SCHEMA                        ,OBJECT_INT_OID,,,VARCHAR(32),95,95,95,
2645,TEMP_SEJONG2,,ZIPCODE,,,VARCHAR(1000),1,1,26,
2646,TEMP_SEJONG2,,SIDO,,,VARCHAR(1000),2,2,26,
2647,TEMP_SEJONG2,,SIDO_ENG,,,VARCHAR(1000),3,3,26,
2648,TEMP_SEJONG2,,SIGUNGU,,,VARCHAR(1000),4,4,26,
2649,TEMP_SEJONG2,,SIGUNGU_ENG,,,VARCHAR(1000),5,5,26,
2650,TEMP_SEJONG2,,EUP,,,VARCHAR(1000),6,6,26,
2651,TEMP_SEJONG2,,EUP_ENG,,,VARCHAR(1000),7,7,26,
2652,TEMP_SEJONG2,,STREETCODE,,,VARCHAR(1000),8,8,26,
2653,TEMP_SEJONG2,,STREET,,,VARCHAR(1000),9,9,26,
2654,TEMP_SEJONG2,,STREET_ENG,,,VARCHAR(1000),10,10,26,
2655,TEMP_SEJONG2,,ISUNDER,,,VARCHAR(1000),11,11,26,
2656,TEMP_SEJONG2,,BUILDINGNUM1,,,VARCHAR(1000),12,12,26,
2657,TEMP_SEJONG2,,BUILDINGNUM2,,,VARCHAR(1000),13,13,26,
2658,TEMP_SEJONG2,,BUILDINGCODE,,,VARCHAR(1000),14,14,26,
2659,TEMP_SEJONG2,,MASSDESTINATION,,,VARCHAR(1000),15,15,26,
2660,TEMP_SEJONG2,,BUILDING,,,VARCHAR(1000),16,16,26,
2661,TEMP_SEJONG2,,DONGCODE,,,VARCHAR(1000),17,17,26,
2662,TEMP_SEJONG2,,DONG,,,VARCHAR(1000),18,18,26,
2663,TEMP_SEJONG2,,RI,,,VARCHAR(1000),19,19,26,
2664,TEMP_SEJONG2,,HANGDONG,,,VARCHAR(1000),20,20,26,
2665,TEMP_SEJONG2,,ISMOUNTAIN,,,VARCHAR(1000),21,21,26,
2666,TEMP_SEJONG2,,JIBUN1,,,VARCHAR(1000),22,22,26,
2667,TEMP_SEJONG2,,DONGSEQ,,,VARCHAR(1000),23,23,26,
2668,TEMP_SEJONG2,,JIBUN2,,,VARCHAR(1000),24,24,26,
2669,TEMP_SEJONG2,,ZIPCODE2,,,VARCHAR(1000),25,25,26,
2670,TEMP_SEJONG2,,ZIPSEQ,,,VARCHAR(1000),26,26,26,
2671,VW_COACH_ACADEMY_INFO,,ACA_IDX,,,NUMBER,1,1,13,
2672,VW_COACH_ACADEMY_INFO,,TITLE,,,VARCHAR(400),2,2,13,
2673,VW_COACH_ACADEMY_INFO,,LOCATION,,,VARCHAR(400),3,3,13,
2674,VW_COACH_ACADEMY_INFO,,INSTRUCTOR_HNAME,,,VARCHAR(1000),4,4,13,
2675,VW_COACH_ACADEMY_INFO,,TARGETS,,,VARCHAR(1000),5,5,13,
2676,VW_COACH_ACADEMY_INFO,,TERMSDT,,,VARCHAR(20),6,6,13,
2677,VW_COACH_ACADEMY_INFO,,TERMEDT,,,VARCHAR(20),7,7,13,
2678,VW_COACH_ACADEMY_INFO,,ACADEMY_TIME_MINUTE,,,VARCHAR(100),8,8,13,
2679,VW_COACH_ACADEMY_INFO,,PROCESS,,,VARCHAR(4),9,9,13,
2680,VW_COACH_ACADEMY_INFO,,BIRTH,,,VARCHAR(16),10,10,13,
2681,VW_COACH_ACADEMY_INFO,,IPIN_CI,,,VARCHAR(400),11,11,13,
2682,VW_COACH_ACADEMY_INFO,,HNAME,,,VARCHAR(100),12,12,13,
2683,VW_COACH_ACADEMY_INFO,,CHILDREN,,,VARCHAR(200),13,13,13,
2684,VW_COACH_DISCIPLINARY,,EFFECT_START,,,VARCHAR(100),1,1,9,
2685,VW_COACH_DISCIPLINARY,,IPIN_CI,,,VARCHAR(400),2,2,9,
2686,VW_COACH_DISCIPLINARY,,HNAME,,,VARCHAR(100),3,3,9,
2687,VW_COACH_DISCIPLINARY,,CODE_NAME,,,VARCHAR(200),4,4,9,
2688,VW_COACH_DISCIPLINARY,,REASON,,,CLOB,5,5,9,
2689,VW_COACH_DISCIPLINARY,,FST_REG_DT,,,VARCHAR(100),6,6,9,
2690,VW_COACH_DISCIPLINARY,,EFFECT_END,,,VARCHAR(100),7,7,9,
2691,VW_COACH_DISCIPLINARY,,KEYDATE,,,VARCHAR(20),8,8,9,
2692,VW_COACH_DISCIPLINARY,,D_BOUND,,,VARCHAR(2),9,9,9,
2693,VW_COACH_EDUCATION_INFO,,IPIN_CI,,,VARCHAR(400),1,1,15,
2694,VW_COACH_EDUCATION_INFO,,HNAME,,,VARCHAR(200),2,2,15,
2695,VW_COACH_EDUCATION_INFO,,EDU_TYPE,,,VARCHAR(20),3,3,15,
2696,VW_COACH_EDUCATION_INFO,,TITLE,,,VARCHAR(200),4,4,15,
2697,VW_COACH_EDUCATION_INFO,,GUBUN,,,VARCHAR(100),5,5,15,
2698,VW_COACH_EDUCATION_INFO,,EDU_YEAR,,,VARCHAR(20),6,6,15,
2699,VW_COACH_EDUCATION_INFO,,TERM_START,,,VARCHAR(20),7,7,15,
2700,VW_COACH_EDUCATION_INFO,,TERM_END,,,VARCHAR(20),8,8,15,
2701,VW_COACH_EDUCATION_INFO,,INSTRUCTOR_HNAME,,,VARCHAR(100),9,9,15,
2702,VW_COACH_EDUCATION_INFO,,PLACE,,,VARCHAR(200),10,10,15,
2703,VW_COACH_EDUCATION_INFO,,BEST,,,VARCHAR(100),11,11,15,
2704,VW_COACH_EDUCATION_INFO,,CANCEL_TYPE,,,VARCHAR(100),12,12,15,
2705,VW_COACH_EDUCATION_INFO,,KFA_CODE,,,VARCHAR(200),13,13,15,
2706,VW_COACH_EDUCATION_INFO,,AFC_CODE,,,VARCHAR(200),14,14,15,
2707,VW_COACH_EDUCATION_INFO,,EDU_TIME,,,VARCHAR(100),15,15,15,
2708,VW_COACH_HISTORY,,IPIN_CI,,,VARCHAR(400),1,1,16,
2709,VW_COACH_HISTORY,,HNAME,,,VARCHAR(200),2,2,16,
2710,VW_COACH_HISTORY,,ACTIVITY,,,VARCHAR(20),3,3,16,
2711,VW_COACH_HISTORY,,TEAMNAME,,,VARCHAR(200),4,4,16,
2712,VW_COACH_HISTORY,,POSITION,,,VARCHAR(100),5,5,16,
2713,VW_COACH_HISTORY,,STATUS,,,VARCHAR(100),6,6,16,
2714,VW_COACH_HISTORY,,KEYDATE,,,VARCHAR(16),7,7,16,
2715,VW_COACH_HISTORY,,AFTER_TEAMID,,,VARCHAR(1000),8,8,16,
2716,VW_COACH_HISTORY,,AFTER_TEAMNAME,,,VARCHAR(1000),9,9,16,
2717,VW_COACH_HISTORY,,AFTER_POSITION,,,VARCHAR(1000),10,10,16,
2718,VW_COACH_HISTORY,,GRADE,,,VARCHAR(1000),11,11,16,
2719,VW_COACH_HISTORY,,BEFORE_TEAMID,,,VARCHAR(1000),12,12,16,
2720,VW_COACH_HISTORY,,BEFORE_TEAMNAME,,,VARCHAR(1000),13,13,16,
2721,VW_COACH_HISTORY,,BEFORE_POSITION,,,VARCHAR(1000),14,14,16,
2722,VW_COACH_HISTORY,,REGDATE,,,VARCHAR(1000),15,15,16,
2723,VW_COACH_HISTORY,,DEL_YN,,,CHAR(1),16,16,16,
2724,VW_COACH_INFO_APPLY,,IPIN_CI,,,VARCHAR(400),1,1,4,
2725,VW_COACH_INFO_APPLY,,HNAME,,,VARCHAR(100),2,2,4,
2726,VW_COACH_INFO_APPLY,,COACH_CAREER,,,VARCHAR(100),3,3,4,
2727,VW_COACH_INFO_APPLY,,COACH_PLAYER,,,VARCHAR(100),4,4,4,
2728,VW_COACH_INFO_KFAEDU_MAIN,,IDX,,,NUMBER,1,1,9,
2729,VW_COACH_INFO_KFAEDU_MAIN,,IPIN_CI,,,VARCHAR(400),2,2,9,
2730,VW_COACH_INFO_KFAEDU_MAIN,,HNAME,,,VARCHAR(100),3,3,9,
2731,VW_COACH_INFO_KFAEDU_MAIN,,BIRTHDAY,,,VARCHAR(20),4,4,9,
2732,VW_COACH_INFO_KFAEDU_MAIN,,GENDER,,,VARCHAR(4),5,5,9,
2733,VW_COACH_INFO_KFAEDU_MAIN,,PHOTO,,,VARCHAR(200),6,6,9,
2734,VW_COACH_INFO_KFAEDU_MAIN,,FOREIGNER,,,VARCHAR(4),7,7,9,
2735,VW_COACH_INFO_KFAEDU_MAIN,,REGDATE,,,VARCHAR(20),8,8,9,
2736,VW_COACH_INFO_KFAEDU_MAIN,,SENDYN,,,VARCHAR(1),9,9,9,
2737,VW_COACH_INFO_KFAEDU_MAIN_BAK,,IDX,,,NUMBER,1,1,8,
2738,VW_COACH_INFO_KFAEDU_MAIN_BAK,,IPIN_CI,,,VARCHAR(400),2,2,8,
2739,VW_COACH_INFO_KFAEDU_MAIN_BAK,,HNAME,,,VARCHAR(100),3,3,8,
2740,VW_COACH_INFO_KFAEDU_MAIN_BAK,,BIRTHDAY,,,VARCHAR(20),4,4,8,
2741,VW_COACH_INFO_KFAEDU_MAIN_BAK,,GENDER,,,VARCHAR(4),5,5,8,
2742,VW_COACH_INFO_KFAEDU_MAIN_BAK,,PHOTO,,,VARCHAR(200),6,6,8,
2743,VW_COACH_INFO_KFAEDU_MAIN_BAK,,FOREINGNER,,,VARCHAR(4),7,7,8,
2744,VW_COACH_INFO_KFAEDU_MAIN_BAK,,REGDATE,,,VARCHAR(20),8,8,8,
2745,VW_COACH_INFO_KFAEDU_MAIN_LOG,,IDX,,고유번호 COACH_INFO_KFAEDU_MAIN_SEQ,NUMBER,1,1,10,
2746,VW_COACH_INFO_KFAEDU_MAIN_LOG,,CI,,지도자 CI값,VARCHAR(88),2,2,10,
2747,VW_COACH_INFO_KFAEDU_MAIN_LOG,,HNAME,,성명(한글),VARCHAR(30),3,3,10,
2748,VW_COACH_INFO_KFAEDU_MAIN_LOG,,BIRTHDAY,,생년월일,DATE,4,4,10,
2749,VW_COACH_INFO_KFAEDU_MAIN_LOG,,GENDER,,성별 M:남자 F:여자,CHAR(1),5,5,10,
2750,VW_COACH_INFO_KFAEDU_MAIN_LOG,,PHOTO,,지도자 사진,VARCHAR(500),6,6,10,
2751,VW_COACH_INFO_KFAEDU_MAIN_LOG,,FOREIGNER,,외국인여부 0:내국인 1:외국인,CHAR(1),7,7,10,
2752,VW_COACH_INFO_KFAEDU_MAIN_LOG,,REGDATE,,이관 데이터 등록일,DATE,8,8,10,
2753,VW_COACH_INFO_KFAEDU_MAIN_LOG,,LOG_IDX,1,PK용 IDX,NUMBER,9,9,10,LOG_IDX
2754,VW_COACH_INFO_KFAEDU_MAIN_LOG,,LOG_STATE,,"등록상태 (UPDATE:U, INSERT:I)",CHAR(1),10,10,10,
2755,VW_COACH_INFO_KFAEDU_RFSH,,IPIN_CI,,CI값,VARCHAR(88),1,1,14,
2756,VW_COACH_INFO_KFAEDU_RFSH,,RFSH_PASS_YN,,보수교육통과여부. 자격유지여부 (점수취득 기간에 이번연도가 포함되어있을경우 Y),CHAR(1),2,2,14,
2757,VW_COACH_INFO_KFAEDU_RFSH,,REGDATE,,이관 데이터 등록일,DATE,3,3,14,
2758,VW_COACH_INFO_KFAEDU_RFSH,,COACHNUM,,자격증번호,VARCHAR(30),4,4,14,
2759,VW_COACH_INFO_KFAEDU_RFSH,,CLASS,,"지도자 급수 P,A,B,C,D,G1(3급),G2,G3(1급),F1,F2,FT2,FT1",VARCHAR(20),5,5,14,
2760,VW_COACH_INFO_KFAEDU_RFSH,,USERID,,ID값,VARCHAR(20),6,6,14,
2761,VW_COACH_INFO_KFAEDU_RFSH,,COACHNUM_GUBUN,,자격증구분 KFA /AFC,VARCHAR(20),7,7,14,
