SEQ,TABLE_NAME,TABLE_COMMENTS,COLUMN_ID,COLUMN_NAME,COLUMN_COMMENTS,DATA_TYPE,IDX,COL_TOT,PK_COL,POSITION
1540,FB_SUBJSEQ,과정차수정보,53,KFA_YEAR,KFA 년도,VARCHAR2(4),53,68,,
1541,FB_SUBJSEQ,과정차수정보,54,GRADE,강사성,"NUMBER(22,18)",54,68,,
1542,FB_SUBJSEQ,과정차수정보,55,SUBJADDR,주소,VARCHAR2(200),55,68,,
1543,FB_SUBJSEQ,과정차수정보,56,SUBJ_LOCATION, ,VARCHAR2(200),56,68,,
1544,FB_SUBJSEQ,과정차수정보,57,COMEDU_YN, ,CHAR(1),57,68,,
1545,FB_SUBJSEQ,과정차수정보,58,COMEDU_CONFIRM_TXT, ,VARCHAR2(2000),58,68,,
1546,FB_SUBJSEQ,과정차수정보,59,COMEDU_CANCEL_TXT, ,VARCHAR2(2000),59,68,,
1547,FB_SUBJSEQ,과정차수정보,60,OBLIGATION_TUTOR,의무강사,VARCHAR2(1000),60,68,,
1548,FB_SUBJSEQ,과정차수정보,61,S_LECTURE_TUTOR,특강강사,VARCHAR2(1000),61,68,,
1549,FB_SUBJSEQ,과정차수정보,62,SUBJ_TUTOR2,"강습회 : 주강사2 
보수교육 : 강사진2",VARCHAR2(20),62,68,,
1550,FB_SUBJSEQ,과정차수정보,63,SUBJ_TUTOR3,보수교육 : 강사진3,VARCHAR2(20),63,68,,
1551,FB_SUBJSEQ,과정차수정보,64,SUBJ_TUTOR4,보수교육 : 강사진4,VARCHAR2(20),64,68,,
1552,FB_SUBJSEQ,과정차수정보,65,SUBJ_TUTOR5,보수교육 : 강사진5,VARCHAR2(20),65,68,,
1553,FB_SUBJSEQ,과정차수정보,66,SUBJ_TUTOR_SUB,보조강사1 (USERID로 관리되는 항목),VARCHAR2(20),66,68,,
1554,FB_SUBJSEQ,과정차수정보,67,SUBJ_TUTOR_SUB2,보조강사2 (USERID로 관리되는 항목),VARCHAR2(20),67,68,,
1555,FB_SUBJSEQ,과정차수정보,68,CANCEL_YN,입과 후 취소가능 여부,CHAR(1),68,68,,
1556,FB_SUBJSEQ_EXAM,과정차수 평가연결정보,1,SUBJ,과정코드,VARCHAR2(20),1,12,SUBJ,1
1557,FB_SUBJSEQ_EXAM,과정차수 평가연결정보,2,SUBJSEQ,과정차수인덱스,VARCHAR2(4),2,12,SUBJSEQ,2
1558,FB_SUBJSEQ_EXAM,과정차수 평가연결정보,3,PAPER_SEQ,평가지번호,"NUMBER(22,18)",3,12,PAPER_SEQ,3
1559,FB_SUBJSEQ_EXAM,과정차수 평가연결정보,4,DISPLAYNM,사용자노출평가지명,VARCHAR2(256),4,12,,
1560,FB_SUBJSEQ_EXAM,과정차수 평가연결정보,5,SDATE,평가시작일,VARCHAR2(12),5,12,,
1561,FB_SUBJSEQ_EXAM,과정차수 평가연결정보,6,EDATE,평가종료일,VARCHAR2(12),6,12,,
1562,FB_SUBJSEQ_EXAM,과정차수 평가연결정보,7,LUSERID,최종수정자,VARCHAR2(20),7,12,,
1563,FB_SUBJSEQ_EXAM,과정차수 평가연결정보,8,LDATE,최종수정일,VARCHAR2(14),8,12,,
1564,FB_SUBJSEQ_EXAM,과정차수 평가연결정보,9,STIME,평가시작시간,VARCHAR2(12),9,12,,
1565,FB_SUBJSEQ_EXAM,과정차수 평가연결정보,10,ETIME,평가종료시간,VARCHAR2(12),10,12,,
1566,FB_SUBJSEQ_EXAM,과정차수 평가연결정보,11,INUSERID,등록자,VARCHAR2(20),11,12,,
1567,FB_SUBJSEQ_EXAM,과정차수 평가연결정보,12,INDATE,등록일,VARCHAR2(14),12,12,,
1568,FB_SUBJSEQ_GRADE,과정차수수료정보,1,SUBJ,과정코드,VARCHAR2(20),1,15,SUBJ,1
1569,FB_SUBJSEQ_GRADE,과정차수수료정보,2,SUBJSEQ,과정차수,VARCHAR2(4),2,15,SUBJSEQ,2
1570,FB_SUBJSEQ_GRADE,과정차수수료정보,3,GRADE,수료기준코드,VARCHAR2(20),3,15,GRADE,3
1571,FB_SUBJSEQ_GRADE,과정차수수료정보,4,GRADENM,수료기준명,VARCHAR2(256),4,15,,
1572,FB_SUBJSEQ_GRADE,과정차수수료정보,5,SCORE,수료기준점수,"NUMBER(22,18)",5,15,,
1573,FB_SUBJSEQ_GRADE,과정차수수료정보,6,PER,가중치,"NUMBER(22,18)",6,15,,
1574,FB_SUBJSEQ_GRADE,과정차수수료정보,7,ORD,순번,"NUMBER(22,18)",7,15,,
1575,FB_SUBJSEQ_GRADE,과정차수수료정보,8,LUSERID,최종수정자,VARCHAR2(20),8,15,,
1576,FB_SUBJSEQ_GRADE,과정차수수료정보,9,LDATE,최종수정일,VARCHAR2(14),9,15,,
1577,FB_SUBJSEQ_GRADE,과정차수수료정보,10,GRADETYPE,학습수료정보타입,VARCHAR2(20),10,15,,
1578,FB_SUBJSEQ_GRADE,과정차수수료정보,11,PAPER_SEQ,평가지번호,"NUMBER(22,18)",11,15,,
1579,FB_SUBJSEQ_GRADE,과정차수수료정보,12,REPORT,과제번호,"NUMBER(22,18)",12,15,,
1580,FB_SUBJSEQ_GRADE,과정차수수료정보,13,ISAPPEND,추가항목여부,CHAR(1),13,15,,
1581,FB_SUBJSEQ_GRADE,과정차수수료정보,14,INUSERID,등록자,VARCHAR2(20),14,15,,
1582,FB_SUBJSEQ_GRADE,과정차수수료정보,15,INDATE,등록일,VARCHAR2(14),15,15,,
1583,FB_SUBJSEQ_QUALIFICATION,차수 수강신청 자격 맵핑,1,SUBJ,과정코드,VARCHAR2(20),1,5,SUBJ,1
1584,FB_SUBJSEQ_QUALIFICATION,차수 수강신청 자격 맵핑,2,SUBJSEQ,과정차수,VARCHAR2(4),2,5,SUBJSEQ,2
1585,FB_SUBJSEQ_QUALIFICATION,차수 수강신청 자격 맵핑,3,CODE,수료기준코드,VARCHAR2(20),3,5,CODE,3
1586,FB_SUBJSEQ_QUALIFICATION,차수 수강신청 자격 맵핑,4,LUSERID,수정자,VARCHAR2(30),4,5,,
1587,FB_SUBJSEQ_QUALIFICATION,차수 수강신청 자격 맵핑,5,LDATE,수정일,VARCHAR2(14),5,5,,
1588,FB_SUBJSEQ_REPORT,과정차수 과제정보,1,SUBJ,과정코드,VARCHAR2(20),1,17,SUBJ,1
1589,FB_SUBJSEQ_REPORT,과정차수 과제정보,2,SUBJSEQ,과정차수,VARCHAR2(4),2,17,SUBJSEQ,2
1590,FB_SUBJSEQ_REPORT,과정차수 과제정보,3,REPORT,과제번호,"NUMBER(22,18)",3,17,REPORT,3
1591,FB_SUBJSEQ_REPORT,과정차수 과제정보,4,DISPLAYNM,과제명,VARCHAR2(80),4,17,,
1592,FB_SUBJSEQ_REPORT,과정차수 과제정보,5,SDATE,과제제출시작일시,VARCHAR2(12),5,17,,
1593,FB_SUBJSEQ_REPORT,과정차수 과제정보,6,EDATE,과제제출종료일시,VARCHAR2(12),6,17,,
1594,FB_SUBJSEQ_REPORT,과정차수 과제정보,7,LUSERID,최종수정자,VARCHAR2(20),7,17,,
1595,FB_SUBJSEQ_REPORT,과정차수 과제정보,8,LDATE,최종수정일,VARCHAR2(14),8,17,,
1596,FB_SUBJSEQ_REPORT,과정차수 과제정보,9,Q_REALFILENAME,출제실제파일명,VARCHAR2(200),9,17,,
1597,FB_SUBJSEQ_REPORT,과정차수 과제정보,10,Q_SAVEFILENAME,출제저장파일명,VARCHAR2(200),10,17,,
1598,FB_SUBJSEQ_REPORT,과정차수 과제정보,11,A_SAVEFILENAME,답안실제파일명,VARCHAR2(200),11,17,,
1599,FB_SUBJSEQ_REPORT,과정차수 과제정보,12,A_REALFILENAME,답안저장파일명,VARCHAR2(200),12,17,,
1600,FB_SUBJSEQ_REPORT,과정차수 과제정보,13,USE_YN,사용여부,CHAR(1),13,17,,
1601,FB_SUBJSEQ_REPORT,과정차수 과제정보,14,CONTENTS,과제내용,CLOB(4000),14,17,,
1602,FB_SUBJSEQ_REPORT,과정차수 과제정보,15,USER_DISPLAYNM,사용자과제노출명,VARCHAR2(80),15,17,,
1603,FB_SUBJSEQ_REPORT,과정차수 과제정보,16,INUSERID,등록자,VARCHAR2(20),16,17,,
1604,FB_SUBJSEQ_REPORT,과정차수 과제정보,17,INDATE,등록일,VARCHAR2(14),17,17,,
1605,FB_SUBJSEQ_SULPAGE,과정차수 설문지연결정보,1,SUBJ,과정코드,VARCHAR2(20),1,11,SUBJ,1
1606,FB_SUBJSEQ_SULPAGE,과정차수 설문지연결정보,2,SUBJSEQ,과정차수,VARCHAR2(4),2,11,SUBJSEQ,2
1607,FB_SUBJSEQ_SULPAGE,과정차수 설문지연결정보,3,SULPAGE,설문지번호,"NUMBER(22,18)",3,11,SULPAGE,3
1608,FB_SUBJSEQ_SULPAGE,과정차수 설문지연결정보,4,DISPLAYNM,사용자노출설문명,VARCHAR2(256),4,11,,
1609,FB_SUBJSEQ_SULPAGE,과정차수 설문지연결정보,5,LUSERID,최종수정자,VARCHAR2(20),5,11,,
1610,FB_SUBJSEQ_SULPAGE,과정차수 설문지연결정보,6,LDATE,최종수정일,VARCHAR2(14),6,11,,
1611,FB_SUBJSEQ_SULPAGE,과정차수 설문지연결정보,7,SDATE,설문시작일시,VARCHAR2(12),7,11,,
1612,FB_SUBJSEQ_SULPAGE,과정차수 설문지연결정보,8,EDATE,설문종료일시,VARCHAR2(12),8,11,,
1613,FB_SUBJSEQ_SULPAGE,과정차수 설문지연결정보,9,ISGRADE,필수여부,CHAR(1),9,11,,
1614,FB_SUBJSEQ_SULPAGE,과정차수 설문지연결정보,10,INUSERID,등록자,VARCHAR2(20),10,11,,
1615,FB_SUBJSEQ_SULPAGE,과정차수 설문지연결정보,11,INDATE,등록일,VARCHAR2(14),11,11,,
1616,FB_SUBJSEQ_TUTOR,교양강좌 강사정보,1,SUBJ,과정코드,VARCHAR2(20),1,8,SUBJ,1
1617,FB_SUBJSEQ_TUTOR,교양강좌 강사정보,2,SUBJSEQ,과정차수,VARCHAR2(4),2,8,SUBJSEQ,2
1618,FB_SUBJSEQ_TUTOR,교양강좌 강사정보,3,USERID,강사아이디,VARCHAR2(20),3,8,USERID,3
1619,FB_SUBJSEQ_TUTOR,교양강좌 강사정보,4,CLASSTIME,강의시간,"NUMBER(22,18)",4,8,,
1620,FB_SUBJSEQ_TUTOR,교양강좌 강사정보,5,LUSERID,최종수정자,VARCHAR2(20),5,8,,
1621,FB_SUBJSEQ_TUTOR,교양강좌 강사정보,6,LDATE,최종수정일,VARCHAR2(14),6,8,,
1622,FB_SUBJSEQ_TUTOR,교양강좌 강사정보,7,INUSERID,등록자,VARCHAR2(20),7,8,,
1623,FB_SUBJSEQ_TUTOR,교양강좌 강사정보,8,INDATE,등록일,VARCHAR2(14),8,8,,
1624,FB_SUBJ_CULTURE,교양강좌 과정정보,1,SUBJ,과정코드,VARCHAR2(20),1,9,SUBJ,1
1625,FB_SUBJ_CULTURE,교양강좌 과정정보,2,GUBUN,구분,VARCHAR2(20),2,9,,
1626,FB_SUBJ_CULTURE,교양강좌 과정정보,3,TITLE,제목,VARCHAR2(80),3,9,,
1627,FB_SUBJ_CULTURE,교양강좌 과정정보,4,CONTENTS,상세,VARCHAR2(1000),4,9,,
1628,FB_SUBJ_CULTURE,교양강좌 과정정보,5,TUTOR_NM,강사명,VARCHAR2(20),5,9,,
1629,FB_SUBJ_CULTURE,교양강좌 과정정보,6,INUSERID,등록자,VARCHAR2(20),6,9,,
1630,FB_SUBJ_CULTURE,교양강좌 과정정보,7,INDATE,등록일,VARCHAR2(14),7,9,,
1631,FB_SUBJ_CULTURE,교양강좌 과정정보,8,LUSERID,최종수정자,VARCHAR2(20),8,9,,
1632,FB_SUBJ_CULTURE,교양강좌 과정정보,9,LDATE,최종수정일,VARCHAR2(14),9,9,,
1633,FB_SUBJ_CULTURE_SEQ,교양강좌 차수정보,1,SUBJ,과정코드,VARCHAR2(20),1,10,SUBJ,1
1634,FB_SUBJ_CULTURE_SEQ,교양강좌 차수정보,2,SEQ,번호,"NUMBER(22,18)",2,10,SEQ,2
1635,FB_SUBJ_CULTURE_SEQ,교양강좌 차수정보,3,TITLE,제목,VARCHAR2(100),3,10,,
1636,FB_SUBJ_CULTURE_SEQ,교양강좌 차수정보,4,PATH,경로,VARCHAR2(100),4,10,,
1637,FB_SUBJ_CULTURE_SEQ,교양강좌 차수정보,5,MEDIA_KEY,키,VARCHAR2(10),5,10,,
1638,FB_SUBJ_CULTURE_SEQ,교양강좌 차수정보,6,RUNTIME,재생시간,VARCHAR2(5),6,10,,
1639,FB_SUBJ_CULTURE_SEQ,교양강좌 차수정보,7,INUSERID,등록자,VARCHAR2(20),7,10,,
1640,FB_SUBJ_CULTURE_SEQ,교양강좌 차수정보,8,INDATE,등록일,VARCHAR2(14),8,10,,
1641,FB_SUBJ_CULTURE_SEQ,교양강좌 차수정보,9,LUSERID,최종수정자,VARCHAR2(20),9,10,,
1642,FB_SUBJ_CULTURE_SEQ,교양강좌 차수정보,10,LDATE,최종수정일,VARCHAR2(14),10,10,,
1643,FB_SUBJ_GRCODE,교육그룹과정맵핑정보,1,GRCODE,주관처코드,VARCHAR2(7),1,4,GRCODE,1
1644,FB_SUBJ_GRCODE,교육그룹과정맵핑정보,2,SUBJ,과정코드,VARCHAR2(20),2,4,SUBJ,2
1645,FB_SUBJ_GRCODE,교육그룹과정맵핑정보,3,LUSERID,최종수정자,VARCHAR2(20),3,4,,
1646,FB_SUBJ_GRCODE,교육그룹과정맵핑정보,4,LDATE,최종수정일,VARCHAR2(14),4,4,,
1647,FB_SUBJ_GUBUN,과정구분테이블,1,GRCODE,주관처코드,VARCHAR2(7),1,14,GRCODE,1
1648,FB_SUBJ_GUBUN,과정구분테이블,2,GUBUN,과정구분코드,VARCHAR2(12),2,14,GUBUN,2
1649,FB_SUBJ_GUBUN,과정구분테이블,3,GUBUNNM,과정구분명,VARCHAR2(200),3,14,,
1650,FB_SUBJ_GUBUN,과정구분테이블,4,GUBUNNM_KR,과정구분명_한글,VARCHAR2(200),4,14,,
1651,FB_SUBJ_GUBUN,과정구분테이블,5,GUBUNNM_EN,과정구분명_영문,VARCHAR2(200),5,14,,
1652,FB_SUBJ_GUBUN,과정구분테이블,6,APPROVAL_YN,결재진행여부,CHAR(1),6,14,,
1653,FB_SUBJ_GUBUN,과정구분테이블,7,KFA_CD,KFA코드,VARCHAR2(30),7,14,,
1654,FB_SUBJ_GUBUN,과정구분테이블,8,AFC_CD,AFC코드,VARCHAR2(30),8,14,,
1655,FB_SUBJ_GUBUN,과정구분테이블,9,BOSUCHK_YN,자격증여부(차수개설),CHAR(1),9,14,,
1656,FB_SUBJ_GUBUN,과정구분테이블,10,LICENSE_GUBUN,"자격증구분(CL:필드자격증,GK:GK자격증,FS:풋살자격증,ETC:기타자격증",VARCHAR2(50),10,14,,
1657,FB_SUBJ_GUBUN,과정구분테이블,11,LICENSE_ORDER,자격증 순서(숫자가 클수록 높은 자격증),"NUMBER(22,18)",11,14,,
1658,FB_SUBJ_GUBUN,과정구분테이블,12,LICENSENM,자격증명,VARCHAR2(50),12,14,,
1659,FB_SUBJ_GUBUN,과정구분테이블,13,LICENSE_PERIOD,자격증 유지기간(년),"NUMBER(22,18)",13,14,,
1660,FB_SUBJ_GUBUN,과정구분테이블,14,LICENSE_GRADE,교육비,"NUMBER(22,18)",14,14,,
1661,FB_SUBJ_KEYWORD,과정키워드맵핑정보,1,GRCODE,주관처코드,VARCHAR2(7),1,5,GRCODE,1
1662,FB_SUBJ_KEYWORD,과정키워드맵핑정보,2,SUBJ,키워드코드,VARCHAR2(20),2,5,SUBJ,2
1663,FB_SUBJ_KEYWORD,과정키워드맵핑정보,3,KEYWORD,과정코드,"NUMBER(22,18)",3,5,KEYWORD,3
1664,FB_SUBJ_KEYWORD,과정키워드맵핑정보,4,LUSERID,최종수정자,VARCHAR2(20),4,5,,
1665,FB_SUBJ_KEYWORD,과정키워드맵핑정보,5,LDATE,최종수정일,VARCHAR2(14),5,5,,
1666,FB_SUBJ_SCHEDULE,시간표정보,1,SUBJ_SCHEDULE,시간표코드,"NUMBER(22,18)",1,13,SUBJ_SCHEDULE,1
1667,FB_SUBJ_SCHEDULE,시간표정보,2,SUBJ,과정코드,VARCHAR2(20),2,13,,
1668,FB_SUBJ_SCHEDULE,시간표정보,3,SUBJSEQ,과정차수,VARCHAR2(4),3,13,,
1669,FB_SUBJ_SCHEDULE,시간표정보,4,EDU_DAY,학습일차,"NUMBER(22,18)",4,13,,
1670,FB_SUBJ_SCHEDULE,시간표정보,5,SDATE,시작시간,VARCHAR2(14),5,13,,
1671,FB_SUBJ_SCHEDULE,시간표정보,6,EDATE,종료시간,VARCHAR2(14),6,13,,
1672,FB_SUBJ_SCHEDULE,시간표정보,7,LUSERID,최종수정자,VARCHAR2(20),7,13,,
1673,FB_SUBJ_SCHEDULE,시간표정보,8,LDATE,최종수정일,VARCHAR2(14),8,13,,
1674,FB_SUBJ_SCHEDULE,시간표정보,9,SUBJECTNM,과목명,VARCHAR2(100),9,13,,
1675,FB_SUBJ_SCHEDULE,시간표정보,10,TUTORID,강사아이디,VARCHAR2(20),10,13,,
1676,FB_SUBJ_SCHEDULE,시간표정보,11,INUSERID,등록자,VARCHAR2(20),11,13,,
1677,FB_SUBJ_SCHEDULE,시간표정보,12,INDATE,등록일,VARCHAR2(14),12,13,,
1678,FB_SUBJ_SCHEDULE,시간표정보,13,SUBJECT_PLACE,장소,VARCHAR2(200),13,13,,
1679,FB_SUBJ_SCHEDULE_DETAIL,시간표상세,1,SUBJ_SCHEDULE,시간표코드,"NUMBER(22,18)",1,10,SUBJ_SCHEDULE,1
1680,FB_SUBJ_SCHEDULE_DETAIL,시간표상세,2,SUB_SEQ,상세코드,"NUMBER(22,18)",2,10,SUB_SEQ,2
1681,FB_SUBJ_SCHEDULE_DETAIL,시간표상세,3,SUBJECTTXT,훈련내용,CLOB(4000),3,10,,
1682,FB_SUBJ_SCHEDULE_DETAIL,시간표상세,4,SDATE,시작시간,VARCHAR2(4),4,10,,
1683,FB_SUBJ_SCHEDULE_DETAIL,시간표상세,5,EDATE,종료시간,VARCHAR2(4),5,10,,
1684,FB_SUBJ_SCHEDULE_DETAIL,시간표상세,6,LUSERID,최종수정자,VARCHAR2(20),6,10,,
1685,FB_SUBJ_SCHEDULE_DETAIL,시간표상세,7,LDATE,최종수정일,VARCHAR2(14),7,10,,
1686,FB_SUBJ_SCHEDULE_DETAIL,시간표상세,8,EDU_DAY,학습일자,"NUMBER(22,18)",8,10,,
1687,FB_SUBJ_SCHEDULE_DETAIL,시간표상세,9,INUSERID,등록자,VARCHAR2(20),9,10,,
1688,FB_SUBJ_SCHEDULE_DETAIL,시간표상세,10,INDATE,등록일,VARCHAR2(14),10,10,,
1689,FB_SUBJ_SCHEDULE_TEMP, ,1,SUBJ_SCHEDULE, ,"NUMBER(22,18)",1,12,,
1690,FB_SUBJ_SCHEDULE_TEMP, ,2,SUBJ, ,VARCHAR2(20),2,12,,
1691,FB_SUBJ_SCHEDULE_TEMP, ,3,YEAR, ,VARCHAR2(4),3,12,,
1692,FB_SUBJ_SCHEDULE_TEMP, ,4,SUBJSEQ, ,VARCHAR2(4),4,12,,
1693,FB_SUBJ_SCHEDULE_TEMP, ,5,EDU_DAY, ,"NUMBER(22,18)",5,12,,
1694,FB_SUBJ_SCHEDULE_TEMP, ,6,SCHEDULE_TYPE, ,VARCHAR2(20),6,12,,
1695,FB_SUBJ_SCHEDULE_TEMP, ,7,SUBJECTNM, ,VARCHAR2(100),7,12,,
1696,FB_SUBJ_SCHEDULE_TEMP, ,8,SDATE, ,VARCHAR2(4),8,12,,
1697,FB_SUBJ_SCHEDULE_TEMP, ,9,EDATE, ,VARCHAR2(4),9,12,,
1698,FB_SUBJ_SCHEDULE_TEMP, ,10,TUTORID, ,VARCHAR2(20),10,12,,
1699,FB_SUBJ_SCHEDULE_TEMP, ,11,LUSERID, ,VARCHAR2(20),11,12,,
1700,FB_SUBJ_SCHEDULE_TEMP, ,12,LDATE, ,VARCHAR2(14),12,12,,
1701,FB_SUL,설문문제정보,1,SUL,문제번호,"NUMBER(22,18)",1,11,SUL,1
1702,FB_SUL,설문문제정보,2,ISSUBJ,과정일반구분,VARCHAR2(20),2,11,,
1703,FB_SUL,설문문제정보,3,SUL_TYPE,설문분류,VARCHAR2(20),3,11,,
1704,FB_SUL,설문문제정보,4,DISTCODE,문제분류,VARCHAR2(20),4,11,,
1705,FB_SUL,설문문제정보,5,SUL_TEXT,문제,VARCHAR2(1000),5,11,,
1706,FB_SUL,설문문제정보,6,SCALE,척도코드,"NUMBER(22,18)",6,11,,
1707,FB_SUL,설문문제정보,7,GRCODE,주관처코드,VARCHAR2(7),7,11,,
1708,FB_SUL,설문문제정보,8,INUSERID,등록자,VARCHAR2(20),8,11,,
1709,FB_SUL,설문문제정보,9,INDATE,등록일,VARCHAR2(14),9,11,,
1710,FB_SUL,설문문제정보,10,LUSERID,최종수정자,VARCHAR2(20),10,11,,
1711,FB_SUL,설문문제정보,11,LDATE,최종수정일,VARCHAR2(14),11,11,,
1712,FB_SULPAGE,설문지,1,SULPAGE,설문지번호,"NUMBER(22,18)",1,13,SULPAGE,1
1713,FB_SULPAGE,설문지,2,SULPAGE_TYPE,설문지분류,VARCHAR2(20),2,13,,
1714,FB_SULPAGE,설문지,3,GUBUN,설문지구분코드,VARCHAR2(20),3,13,,
1715,FB_SULPAGE,설문지,4,GRCODE,주관처코드,VARCHAR2(7),4,13,,
1716,FB_SULPAGE,설문지,5,SULPAGENM,설문지명,VARCHAR2(200),5,13,,
1717,FB_SULPAGE,설문지,6,SULPAGE_TXT,설문지내용,CLOB(4000),6,13,,
1718,FB_SULPAGE,설문지,7,SDATE,설문시작일,VARCHAR2(14),7,13,,
1719,FB_SULPAGE,설문지,8,EDATE,설문종료일,VARCHAR2(14),8,13,,
1720,FB_SULPAGE,설문지,9,PROGRESS,제한진도율,"NUMBER(22,18)",9,13,,
1721,FB_SULPAGE,설문지,10,INUSERID,등록자,VARCHAR2(20),10,13,,
1722,FB_SULPAGE,설문지,11,INDATE,등록일,VARCHAR2(14),11,13,,
1723,FB_SULPAGE,설문지,12,LUSERID,최종수정자,VARCHAR2(20),12,13,,
1724,FB_SULPAGE,설문지,13,LDATE,최종수정일,VARCHAR2(14),13,13,,
1725,FB_SULPAGE_COMP,일반설문 회사 맵핑정보,1,COMP,회사코드,VARCHAR2(7),1,6,COMP,1
1726,FB_SULPAGE_COMP,일반설문 회사 맵핑정보,2,SULPAGE,설문지번호,"NUMBER(22,18)",2,6,SULPAGE,2
1727,FB_SULPAGE_COMP,일반설문 회사 맵핑정보,3,INUSERID,등록자,VARCHAR2(20),3,6,,
1728,FB_SULPAGE_COMP,일반설문 회사 맵핑정보,4,INDATE,등록일,VARCHAR2(14),4,6,,
1729,FB_SULPAGE_COMP,일반설문 회사 맵핑정보,5,LUSERID,최종수정자,VARCHAR2(20),5,6,,
1730,FB_SULPAGE_COMP,일반설문 회사 맵핑정보,6,LDATE,최종수정일,VARCHAR2(14),6,6,,
1731,FB_SULPAGE_RESULT,설문지결과정보,1,SUBJ,과정코드,VARCHAR2(20),1,10,SUBJ,1
1732,FB_SULPAGE_RESULT,설문지결과정보,2,SUBJSEQ,차수번호,VARCHAR2(4),2,10,SUBJSEQ,2
1733,FB_SULPAGE_RESULT,설문지결과정보,3,COMP,회사코드,VARCHAR2(20),3,10,COMP,3
1734,FB_SULPAGE_RESULT,설문지결과정보,4,SULPAGE,설문지번호,"NUMBER(22,18)",4,10,SULPAGE,4
1735,FB_SULPAGE_RESULT,설문지결과정보,5,USERID,통합사번,VARCHAR2(20),5,10,USERID,5
1736,FB_SULPAGE_RESULT,설문지결과정보,6,RESULTDATE,제출일자,VARCHAR2(14),6,10,,
1737,FB_SULPAGE_RESULT,설문지결과정보,7,INUSERID,등록자,VARCHAR2(20),7,10,,
1738,FB_SULPAGE_RESULT,설문지결과정보,8,INDATE,등록일,VARCHAR2(14),8,10,,
1739,FB_SULPAGE_RESULT,설문지결과정보,9,LUSERID,최종수정자,VARCHAR2(20),9,10,,
1740,FB_SULPAGE_RESULT,설문지결과정보,10,LDATE,최종수정일,VARCHAR2(14),10,10,,
1741,FB_SULPAGE_SUL,설문지설문문제맵핑정보,1,SULPAGE,설문지번호,"NUMBER(22,18)",1,6,SULPAGE,1
1742,FB_SULPAGE_SUL,설문지설문문제맵핑정보,2,SUL,문제번호,"NUMBER(22,18)",2,6,SUL,2
1743,FB_SULPAGE_SUL,설문지설문문제맵핑정보,3,INUSERID,등록자,VARCHAR2(20),3,6,,
1744,FB_SULPAGE_SUL,설문지설문문제맵핑정보,4,INDATE,등록일,VARCHAR2(14),4,6,,
1745,FB_SULPAGE_SUL,설문지설문문제맵핑정보,5,LUSERID,최종수정자,VARCHAR2(20),5,6,,
1746,FB_SULPAGE_SUL,설문지설문문제맵핑정보,6,LDATE,최종수정일,VARCHAR2(14),6,6,,
1747,FB_SULPAGE_SUL_RESULT,설문결과답변정보,1,SUBJ,차수번호,VARCHAR2(20),1,11,SUBJ,1
1748,FB_SULPAGE_SUL_RESULT,설문결과답변정보,2,SUBJSEQ,과정코드,VARCHAR2(4),2,11,SUBJSEQ,2
1749,FB_SULPAGE_SUL_RESULT,설문결과답변정보,3,COMP,회사코드,VARCHAR2(20),3,11,COMP,3
1750,FB_SULPAGE_SUL_RESULT,설문결과답변정보,4,SULPAGE,설문지번호,"NUMBER(22,18)",4,11,SULPAGE,4
1751,FB_SULPAGE_SUL_RESULT,설문결과답변정보,5,SUL,문제번호,"NUMBER(22,18)",5,11,SUL,5
1752,FB_SULPAGE_SUL_RESULT,설문결과답변정보,6,USERID,통합사번,VARCHAR2(20),6,11,USERID,6
1753,FB_SULPAGE_SUL_RESULT,설문결과답변정보,7,ANSWER,답변,CLOB(4000),7,11,,
1754,FB_SULPAGE_SUL_RESULT,설문결과답변정보,8,INUSERID,등록자,VARCHAR2(20),8,11,,
1755,FB_SULPAGE_SUL_RESULT,설문결과답변정보,9,INDATE,등록일,VARCHAR2(14),9,11,,
1756,FB_SULPAGE_SUL_RESULT,설문결과답변정보,10,LUSERID,최종수정자,VARCHAR2(20),10,11,,
1757,FB_SULPAGE_SUL_RESULT,설문결과답변정보,11,LDATE,최종수정일,VARCHAR2(14),11,11,,
1758,FB_SULSEL,설문문제보기정보,1,SUL,문제번호,"NUMBER(22,18)",1,8,SUL,1
1759,FB_SULSEL,설문문제보기정보,2,SULSEL,보기번호,"NUMBER(22,18)",2,8,SULSEL,2
1760,FB_SULSEL,설문문제보기정보,3,SULSEL_TEXT,보기내용,VARCHAR2(80),3,8,,
1761,FB_SULSEL,설문문제보기정보,4,SULSEL_POINT,점수,"NUMBER(22,18)",4,8,,
1762,FB_SULSEL,설문문제보기정보,5,INUSERID,등록자,VARCHAR2(20),5,8,,
1763,FB_SULSEL,설문문제보기정보,6,INDATE,등록일,VARCHAR2(14),6,8,,
1764,FB_SULSEL,설문문제보기정보,7,LUSERID,최종수정자,VARCHAR2(20),7,8,,
1765,FB_SULSEL,설문문제보기정보,8,LDATE,최종수정일,VARCHAR2(14),8,8,,
1766,FB_SULSEL_SCALE,설문척도보기정보,1,SCALE,척도코드,"NUMBER(22,18)",1,8,SCALE,1
1767,FB_SULSEL_SCALE,설문척도보기정보,2,SCALE_SEL,보기번호,"NUMBER(22,18)",2,8,SCALE_SEL,2
1768,FB_SULSEL_SCALE,설문척도보기정보,3,SCALE_SELNM,보기내용,VARCHAR2(80),3,8,,
1769,FB_SULSEL_SCALE,설문척도보기정보,4,SCALE_POINT,점수,"NUMBER(22,18)",4,8,,
